ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
A,"Although the perception of Korean-Chinese is not good, I don't think indiscriminate prejudice is good. There are many good people among Korean-Chinese people, so I think it's too much to say that they are the culprits of violent crimes. So, without prejudice, I want you to look at the Korean-Chinese people as a human being as a person.",1,58,37.7,15.13,43.66,1,19.33,18.97,94.83,72.41,60.34,12.07,8.62,5.17,0,1.72,0,1.72,3.45,13.79,8.62,0,15.52,12.07,8.62,8.62,3.45,20.69,5.17,5.17,0,0,0,0,13.79,0,12.07,5.17,0,1.72,0,0,5.17,0,12.07,3.45,8.62,6.9,5.17,1.72,0,1.72,0,0,12.07,5.17,0,0,0,3.45,1.72,6.9,0,0,0,0,5.17,0,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,10.34,6.9,1.72,0,3.45,1.72,0,0,0,0,10.34,0,0,0,0,0,0,20.69,5.17,6.9,0,0,3.45,5.17
A,"I believe that it is up to the person to commit a crime. I believe that anyone can become a criminal regardless of origin or gender. Although there may be socio-cultural influences, it is a matter of basic character. Parents' home education and social phenomena cannot be ignored. There are a lot of bad people in Korea.",1,57,52.34,9.55,70.28,5.65,11.4,21.05,89.47,73.68,57.89,12.28,3.51,3.51,0,0,0,0,8.77,14.04,8.77,0,12.28,14.04,3.51,5.26,1.75,22.81,7.02,5.26,3.51,1.75,0,1.75,22.81,0,22.81,3.51,3.51,3.51,5.26,0,7.02,0,1.75,0,1.75,1.75,0,1.75,0,0,0,0,12.28,5.26,0,0,0,1.75,0,5.26,1.75,0,0,0,0,0,0,0,3.51,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,10.53,1.75,0,8.77,0,0,0,1.75,1.75,8.77,1.75,0,0,0,0,0,14.04,8.77,1.75,0,0,1.75,1.75
A,"Most of the Korean-Chinese give me a bad feeling, but not all of them. If it is the main cause of violent crimes, it is true that they should be closely monitored, but one should not be accused of being a criminal just because they are Korean-Chinese. I think it would be best to keep an eye on the Korean-Chinese who have a criminal record. Koreans have the right to be treated equally",1,73,34.21,6.83,9.7,2.26,18.25,19.18,94.52,82.19,67.12,13.7,8.22,2.74,0,0,0,4.11,5.48,16.44,10.96,1.37,9.59,17.81,2.74,5.48,2.74,21.92,10.96,4.11,1.37,0,1.37,0,20.55,0,20.55,2.74,2.74,4.11,4.11,0,8.22,0,5.48,1.37,4.11,2.74,0,2.74,0,1.37,0,0,10.96,5.48,0,0,1.37,4.11,0,5.48,0,0,0,0,5.48,0,5.48,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,4.11,0,0,1.37,1.37,0,1.37,0,0,5.48,0,0,0,0,0,0,12.33,4.11,4.11,0,0,0,4.11
A,"No one is 100% like that. Not everyone is. If Korean-Chinese are the culprits of violent crimes, we oppose the opinion and view it as a generalization rather than an unfounded prejudice. All Korean-Chinese have opinions that are against that opinion.",1,41,27.64,8.81,42.46,1,10.25,29.27,90.24,68.29,65.85,17.07,2.44,0,2.44,0,0,0,14.63,24.39,9.76,2.44,12.2,12.2,2.44,9.76,4.88,12.2,2.44,2.44,4.88,2.44,0,2.44,29.27,9.76,19.51,7.32,0,0,2.44,0,9.76,0,4.88,0,4.88,2.44,0,2.44,0,2.44,0,0,9.76,4.88,0,0,2.44,2.44,0,4.88,0,0,0,0,4.88,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,2.44,0,0,0,2.44,0,0,0,0,9.76,0,0,0,0,0,0,19.51,9.76,2.44,0,0,0,7.32
A,"It cannot be concluded that Korean-Chinese are the culprits of violent crimes, but it seems that there is no lack of evidence. In order to fit into our society, such as legal procedures for Korean-Chinese, fundamental measures must be prepared.",1,40,39.7,26.5,7.03,2.86,20,27.5,87.5,70,57.5,12.5,2.5,0,2.5,0,0,0,10,15,2.5,0,17.5,15,2.5,5,5,20,7.5,0,7.5,2.5,0,5,22.5,2.5,20,7.5,0,10,2.5,5,5,0,2.5,0,2.5,2.5,0,2.5,0,2.5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,7.5,0,0,7.5,0,0,0,0,2.5,10,2.5,0,0,0,0,0,17.5,5,7.5,0,0,0,5
A,"I think it's an unfounded bias by the media. This is because it is unclear how much of the proportion of Korean-Chinese among those wanted or wanted for violent crimes is. I think it is in the same vein as in the past, where blacks were regarded as the main cause of crime in the United States. But is it possible to write long comments up to 150 characters or more? .....",1,71,85.13,6.39,70.75,7.54,17.75,14.08,87.32,76.06,60.56,11.27,2.82,2.82,0,0,0,0,8.45,15.49,9.86,1.41,19.72,9.86,2.82,8.45,0,16.9,11.27,4.23,0,0,0,0,18.31,0,18.31,4.23,4.23,2.82,5.63,0,5.63,0,1.41,0,1.41,1.41,0,1.41,0,1.41,0,0,2.82,2.82,0,1.41,0,0,1.41,0,0,0,0,0,4.23,2.82,1.41,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,1.41,1.41,9.86,0,0,9.86,0,0,0,1.41,5.63,8.45,0,0,0,0,0,0,16.9,11.27,1.41,1.41,0,1.41,1.41
A,"heard articles and stories about many Korean-Chinese living illegally in Korea. Of course, not all Korean-Chinese living in Korea are like that, but how can they not be exposed to crime while living illegally? However, I think it is too early to use the word “the culprit of violent crime”. But wouldn't it be better to restrict the entry of Korean-Chinese to the Republic of Korea?",1,66,67.41,1.92,61.28,1,16.5,21.21,86.36,71.21,57.58,7.58,3.03,1.52,0,0,0,1.52,4.55,10.61,6.06,0,18.18,9.09,6.06,7.58,4.55,18.18,6.06,1.52,6.06,0,1.52,4.55,19.7,0,19.7,3.03,3.03,3.03,3.03,3.03,7.58,0,7.58,1.52,6.06,1.52,0,1.52,0,1.52,0,0,4.55,3.03,0,0,0,0,3.03,1.52,0,0,0,0,6.06,1.52,4.55,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,9.09,0,0,7.58,0,1.52,0,3.03,1.52,4.55,0,0,0,0,0,0,19.7,3.03,4.55,3.03,0,1.52,7.58
A,"The uncomfortable perception of the Korean-Chinese seems to be expressed in a stimulating way through the news. In particular, it seems that the article is trying to increase the number of clicks by amplifying the hatred of the Korean-Chinese. If objective figures (comparative figures) of natives and Korean-Chinese are not presented, it can only be understood as such. Articles like this that amplify hatred of people beyond misogyny should never be published again.",1,73,91.29,6.83,47.74,1,18.25,31.51,87.67,68.49,56.16,6.85,0,0,0,0,0,0,6.85,16.44,10.96,0,19.18,9.59,5.48,4.11,2.74,16.44,4.11,2.74,1.37,0,1.37,0,20.55,1.37,19.18,8.22,1.37,4.11,4.11,0,5.48,0,4.11,0,4.11,4.11,0,4.11,0,2.74,0,0,1.37,1.37,0,0,0,0,1.37,0,0,0,0,0,4.11,0,4.11,0,1.37,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,8.22,0,0,5.48,1.37,0,0,2.74,2.74,6.85,0,0,0,0,0,0,15.07,5.48,2.74,0,0,0,6.85
A,"Are all Korean-Chinese the culprits of coercive crimes? You will have to listen to the evidence one by one along with an explanation of what kind of crimes are on the cusp of a violent crime. If that's not the case, I'll add in advance that it's not worth having a conversation. Only these solid and well-founded dialogues are worth discussing.",1,61,84.31,6.87,49.37,1.32,15.25,18.03,88.52,73.77,65.57,11.48,3.28,1.64,0,1.64,0,0,8.2,21.31,11.48,3.28,19.67,14.75,1.64,3.28,3.28,21.31,4.92,6.56,1.64,0,0,1.64,18.03,1.64,13.11,8.2,0,0,1.64,0,6.56,0,3.28,0,3.28,1.64,0,1.64,0,1.64,0,0,8.2,6.56,0,0,0,0,4.92,1.64,0,0,0,0,1.64,0,1.64,0,3.28,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,3.28,1.64,0,1.64,0,1.64,0,0,0,8.2,6.56,0,0,0,0,0,16.39,4.92,1.64,1.64,0,4.92,3.28
A,"Although there are people who have bad perceptions about the Korean-Chinese, not all Korean-Chinese are dangerous, so it seems that the baseless prejudice is correct. I think this is an issue that needs to be changed because it seems to be an atmosphere that promotes a negative perception of the Korean-Chinese in the media or the mass media. I think it would be very sad if the Korean-Chinese, who are working hard, shrink.",1,73,30.5,9.98,57.62,1,24.33,23.29,93.15,78.08,60.27,15.07,5.48,2.74,0,0,0,0,9.59,19.18,12.33,0,6.85,13.7,5.48,6.85,1.37,23.29,8.22,0,2.74,0,2.74,0,20.55,0,20.55,8.22,2.74,2.74,8.22,0,5.48,0,5.48,0,5.48,2.74,0,2.74,0,0,1.37,0,5.48,2.74,0,0,0,1.37,0,2.74,0,0,0,0,5.48,0,5.48,0,2.74,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,1.37,0,0,0,1.37,0,2.74,8.22,0,0,4.11,0,0,1.37,1.37,1.37,10.96,0,0,0,0,0,0,15.07,4.11,5.48,0,0,0,5.48
A,"think that it is a bad perception that Korean-Chinese is the culprit of violent crimes, which unites innocent people as one. I think it will be less likely to see",1,30,39.7,10.48,39.59,1,15,16.67,90,80,56.67,20,3.33,3.33,0,0,0,0,16.67,20,6.67,3.33,10,13.33,0,3.33,0,23.33,16.67,6.67,0,0,0,0,16.67,0,16.67,10,0,0,3.33,0,3.33,0,6.67,0,6.67,6.67,0,6.67,0,3.33,0,0,3.33,3.33,0,0,0,3.33,0,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,3.33,0,0,0,0,6.67,3.33,0,0,0,0,0,10,3.33,3.33,0,0,0,3.33
A,"Just as some Koreans commit violent crimes, Korean-Chinese also believe that some commit violent crimes and others are the victims. However, I believe that strong sanctions against Korean-Chinese are necessary because I think that there are many Korean-Chinese who are actually involved in crimes such as human trafficking and organ trafficking.",1,51,7.78,20,60.65,4.72,25.5,35.29,86.27,74.51,54.9,13.73,5.88,3.92,0,0,0,0,7.84,15.69,1.96,0,7.84,7.84,9.8,13.73,0,17.65,11.76,5.88,5.88,0,0,5.88,15.69,0,15.69,5.88,1.96,0,0,1.96,5.88,0,5.88,1.96,3.92,3.92,0,3.92,0,3.92,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,9.8,1.96,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,3.92,0,0,3.92,0,0,0,0,0,7.84,0,0,0,0,0,0,13.73,3.92,3.92,0,0,0,5.88
A,"1. I can't comment on the content of the news article about the Korean-Chinese portal because I don't know what it is. 2. In the comments to the comments, we will see a comparison of what percentage of the total Korean-Chinese commit a violent crime and what percentage of the total population commits a violent crime. I think we need evidence on whether this is an exclusive and hateful attitude or not.",1,72,79.79,2.75,30.29,1,14.4,27.78,87.5,75,56.94,13.89,6.94,4.17,2.78,0,0,0,6.94,16.67,15.28,2.78,12.5,6.94,1.39,6.94,4.17,15.28,6.94,5.56,2.78,2.78,0,0,15.28,0,15.28,4.17,1.39,2.78,1.39,0,8.33,0,4.17,0,4.17,4.17,0,4.17,0,4.17,0,0,6.94,4.17,0,0,0,1.39,2.78,2.78,0,0,0,0,2.78,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,4.17,2.78,0,0,1.39,1.39,0,0,0,0,6.94,1.39,0,0,0,0,0,13.89,6.94,1.39,0,0,2.78,2.78
A,I think that it is difficult to see that there is no evidence at all. Violent crimes caused by Korean-Chinese are serious. Innocent victims are compensated. I don't think it's necessary.,1,31,4.68,4.4,58.85,1,7.75,29.03,96.77,83.87,54.84,19.35,6.45,6.45,0,0,0,0,12.9,12.9,0,0,9.68,19.35,3.23,0,6.45,32.26,16.13,3.23,3.23,0,0,3.23,22.58,6.45,16.13,9.68,3.23,0,0,0,0,0,6.45,0,6.45,3.23,0,3.23,0,3.23,0,0,6.45,3.23,0,0,0,3.23,0,3.23,0,0,0,0,3.23,0,3.23,0,3.23,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,3.23,0,0,6.45,6.45,0,0,3.23,3.23,0,0,0,3.23,19.35,0,0,0,0,0,0,22.58,12.9,0,0,0,6.45,3.23
A,"Not all Korean-Chinese are like that. That's really just a prejudice. There are some Chinese including some Chinese who have set up criminal organizations such as violent crime and organ trafficking, but there are generally really good preterm people. To judge that all Korean-Chinese were bad by simply looking at the knights, to make such a decision would be to commit the cavernous error.",1,64,52.84,31.33,3.08,6.65,16,25,89.06,75,62.5,6.25,1.56,0,0,0,0,0,4.69,20.31,6.25,0,14.06,12.5,10.94,4.69,1.56,17.19,7.81,4.69,3.13,0,0,3.13,17.19,1.56,15.63,1.56,1.56,1.56,4.69,4.69,3.13,0,4.69,1.56,3.13,4.69,1.56,3.13,0,1.56,0,0,7.81,4.69,0,0,0,4.69,0,3.13,0,0,0,1.56,6.25,0,6.25,0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,6.25,0,0,4.69,1.56,0,0,0,1.56,6.25,0,0,0,0,0,0,14.06,6.25,3.13,0,0,1.56,3.13
A,"Korean-Chinese doesn't mean that there are all bad people.. As each person has their own personality, isn't it natural that there are bad people and there are good people? Seeing comments that slander Korean-Chinese people who live an honest life because of some bad people in the article, just because they are Korean-Chinese, makes my heart hurt a lot...",1,59,11.79,40.06,20.4,1,19.67,16.95,94.92,67.8,54.24,13.56,6.78,1.69,0,0,0,3.39,6.78,20.34,5.08,0,5.08,11.86,6.78,6.78,3.39,16.95,8.47,5.08,1.69,0,0,1.69,10.17,1.69,8.47,1.69,5.08,0,0,0,1.69,0,11.86,3.39,8.47,8.47,1.69,6.78,0,0,0,0,11.86,3.39,0,0,0,3.39,0,6.78,0,0,0,0,5.08,0,5.08,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95,11.86,0,0,8.47,1.69,0,1.69,0,0,13.56,0,0,0,0,0,0,23.73,8.47,5.08,1.69,0,3.39,5.08
A,"don't think it's the culprit of a violent crime. However, there is a perception that they are foreigners, and there is a perception that Korean-Chinese crimes are as terrifying as they actually happened. However, you should not wear sunglasses unconditionally and behave in a discriminatory manner. The proportion of Korean-Chinese crimes in the total violent crimes will not be very high.",1,61,19.57,22.81,49.37,1,15.25,27.87,85.25,73.77,60.66,9.84,4.92,0,0,1.64,0,3.28,4.92,14.75,11.48,0,9.84,14.75,9.84,9.84,4.92,19.67,8.2,1.64,1.64,0,0,1.64,14.75,0,14.75,4.92,0,1.64,0,1.64,6.56,0,4.92,0,4.92,4.92,0,4.92,1.64,3.28,0,0,8.2,1.64,0,0,1.64,0,0,6.56,0,0,0,0,4.92,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,13.11,0,0,8.2,1.64,0,0,0,1.64,9.84,1.64,0,0,0,0,0,18.03,6.56,4.92,0,0,3.28,3.28
A,"There are many good people in the world, but there are also bad people. Among them, there are people in any society who lead to crime. I think that it is an error of generalization to be the culprit by simply referring to all Korean-Chinese and those who commit violent crimes in movies and media. This is because the Korean-Chinese are also Korean-speaking peoples.",1,64,34.33,67.52,43.27,6.65,16,15.63,90.63,71.88,64.06,12.5,6.25,1.56,0,0,0,1.56,6.25,15.63,6.25,0,14.06,10.94,9.38,9.38,0,15.63,4.69,3.13,1.56,0,1.56,1.56,12.5,1.56,10.94,1.56,3.13,0,1.56,1.56,1.56,0,4.69,1.56,3.13,4.69,1.56,3.13,0,1.56,0,0,9.38,1.56,0,0,0,0,0,7.81,0,0,0,0,4.69,0,4.69,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,12.5,0,0,12.5,0,0,0,0,0,9.38,0,0,0,0,0,0,14.06,6.25,3.13,0,0,0,4.69
A,"If there is no evidence, it will be argued that it is prejudice, and if the evidence is convincing enough, it will be ignored. It depends on what kind of story it is. But what kind of case is the question? It sounds like a story about Chinese immigrants, but the Korean-Chinese aren't North Koreans, they're talking about the Chinese mark, right?",1,62,17.22,1.48,69.74,6.37,15.5,20.97,96.77,74.19,66.13,16.13,1.61,0,0,0,0,1.61,14.52,12.9,8.06,0,12.9,17.74,4.84,8.06,3.23,22.58,4.84,1.61,0,0,0,0,27.42,1.61,19.35,6.45,1.61,0,6.45,0,11.29,0,1.61,0,1.61,1.61,0,1.61,0,1.61,0,0,14.52,12.9,0,0,1.61,1.61,8.06,1.61,0,0,0,0,8.06,1.61,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,4.84,6.45,1.61,0,3.23,0,1.61,0,0,3.23,12.9,3.23,0,0,0,0,0,20.97,3.23,9.68,3.23,0,3.23,1.61
A,"Isn't it true that to some extent Korean-Chinese are taking part in violent crimes? In particular, the Korean-Chinese seem to be unable to hold their anger... Sometimes they use violence and say that they are very frosty as if they are fighting while passing by... Anyway, I am so scared that if I send all the illegally immigrant Korean-Chinese out, I think the crime rate will decrease a little.",1,69,30.77,8.97,82.12,1,17.25,17.39,94.2,79.71,56.52,15.94,10.14,4.35,0,0,0,5.8,5.8,14.49,5.8,0,11.59,10.14,4.35,8.7,1.45,21.74,7.25,8.7,2.9,0,1.45,1.45,15.94,1.45,14.49,2.9,1.45,0,5.8,0,7.25,0,8.7,0,8.7,4.35,0,4.35,1.45,2.9,0,0,8.7,2.9,0,0,1.45,0,1.45,5.8,0,0,0,0,5.8,1.45,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,2.9,5.8,0,1.45,4.35,0,0,0,2.9,0,7.25,1.45,0,0,0,0,0,21.74,10.14,4.35,1.45,0,1.45,4.35
A,"don't think it's right to think that all Korean-Chinese are the culprits of violent crimes. There are many Korean-Chinese living in Korea, but the Korean-Chinese mentioned in this article are probably only a small fraction. Therefore, it is an unfounded prejudice to say that Korean-Chinese are the culprits of violent crimes. I don't think it's good to only look at the Korean-Chinese in a bad way.",1,66,63.17,12.22,50.45,1.71,16.5,24.24,89.39,74.24,57.58,10.61,1.52,1.52,0,0,0,0,9.09,18.18,10.61,0,13.64,13.64,7.58,1.52,3.03,22.73,10.61,6.06,0,0,0,0,10.61,1.52,9.09,6.06,0,0,1.52,0,1.52,0,6.06,1.52,4.55,6.06,1.52,4.55,0,3.03,0,0,4.55,4.55,0,0,0,1.52,3.03,0,0,0,0,0,7.58,0,7.58,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,10.61,1.52,0,9.09,1.52,0,0,0,0,13.64,0,0,0,0,0,0,22.73,6.06,3.03,0,0,6.06,7.58
A,"Too futile news is pouring in, and without any definite content, without knowing what is true and false, mercilessly criticizing without knowing the facts and facts, and articles full of speculation and speculation. It's hard to even hear the word Korean-Chinese.",1,41,48.44,8.81,75.67,1,20.5,34.15,85.37,65.85,48.78,4.88,0,0,0,0,0,0,4.88,7.32,4.88,0,14.63,7.32,12.2,12.2,0,14.63,9.76,2.44,0,0,0,0,26.83,0,26.83,9.76,0,0,2.44,2.44,7.32,0,4.88,0,4.88,2.44,0,2.44,0,2.44,0,0,9.76,9.76,0,0,4.88,0,4.88,0,0,0,0,0,2.44,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,9.76,0,0,4.88,0,2.44,2.44,0,0,7.32,0,0,0,0,0,0,19.51,4.88,9.76,0,0,2.44,2.44
A,"think it's wrong to draw all Korean-Chinese people. There are only Korean-Chinese people, and if a beom-jae happens to a Korean-Chinese donnae even on our weekly schedule, if a third foreigner sees it, are all Koreans from the same age the culprit? Among Koreans, foreigners, and Koreans, there is only me for each person.",1,54,66.04,51.1,65.87,5.19,18,22.22,92.59,68.52,57.41,7.41,3.7,1.85,1.85,0,0,0,3.7,18.52,9.26,1.85,11.11,7.41,9.26,7.41,0,12.96,11.11,5.56,1.85,1.85,0,0,11.11,3.7,7.41,1.85,0,0,3.7,0,5.56,0,1.85,0,1.85,0,0,0,0,0,0,0,9.26,1.85,0,0,0,1.85,0,7.41,0,0,0,0,14.81,0,14.81,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,7.41,0,0,5.56,1.85,0,0,5.56,0,11.11,0,0,0,0,0,0,25.93,3.7,11.11,1.85,0,1.85,7.41
